Date,Open,High,Low,Close,Adjusted Close,Volume,Start Date,End Date,President,House,Senate,Sector
2020-12-11,28.81,28.95,28.23,28.46,26.4427,203364338,2019-01-20,2021-01-19,Republican,Democratic,Republican,Financial
2020-12-04,28.3,29.03,27.83,28.98,26.9259,285592537,2019-01-20,2021-01-19,Republican,Democratic,Republican,Financial
2020-11-27,27.53,28.69,27.39,28.47,26.452,182480391,2019-01-20,2021-01-19,Republican,Democratic,Republican,Financial
2020-11-20,27.71,27.94,27.0233,27.18,25.2535,289985879,2019-01-20,2021-01-19,Republican,Democratic,Republican,Financial
2020-11-13,26.98,27.44,26.35,27.03,25.1141,421681706,2019-01-20,2021-01-19,Republican,Democratic,Republican,Financial
2019-01-18,24.26,26.03,24.23,26.0,23.1785,296920936,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2019-01-11,24.21,24.55,24.03,24.5,21.8413,292911197,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2019-01-04,23.72,24.31,23.4,24.26,21.6273,249748774,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2018-12-28,22.49,23.9,22.05,23.59,21.03,354239637,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2018-12-21,24.1,24.47,22.74,22.79,20.3168,546875282,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2018-12-14,25.01,25.22,24.19,24.24,21.473,414228823,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2018-12-07,27.36,27.47,24.93,25.11,22.2437,397676599,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2018-11-30,26.27,27.08,26.26,26.97,23.8913,247817743,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2018-11-23,26.77,26.9,25.925,26.0,23.0321,242139853,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2018-11-16,27.06,27.18,26.03,26.79,23.7319,395746653,2017-01-20,2019-01-19,Republican,Republican,Republican,Financial
2017-01-13,23.48,23.79,23.18,23.51,20.2404,258125068,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2017-01-06,23.61,23.73,23.24,23.54,20.2662,216611516,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-12-30,23.63,23.67,23.1,23.25,20.0165,153087257,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-12-23,23.39,23.67,23.18,23.58,20.3006,228318376,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-12-16,23.68,23.87,23.31,23.36,20.1112,535070361,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-12-09,22.85,23.84,22.79,23.75,20.354,506932995,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-12-02,22.25,22.95,22.09,22.65,19.4113,475453721,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-11-25,22.28,22.45,22.09,22.41,19.2056,305287601,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-11-18,21.88,22.3293,21.79,22.16,18.9913,693225347,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2016-11-11,19.82,21.7,19.79,21.67,18.5714,767576277,2015-01-20,2017-01-19,Democratic,Republican,Republican,Financial
2015-01-16,24.12,24.24,23.06,23.49,15.8033,247124859,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2015-01-09,24.57,24.62,23.7301,24.12,16.2272,177524381,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2015-01-02,24.93,25.14,24.54,24.73,16.6376,91638054,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2014-12-26,24.75,25.08,24.69,24.95,16.7856,56828680,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2014-12-19,24.28,24.81,23.68,24.68,16.6039,195443017,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2014-12-12,24.79,25.07,24.11,24.14,16.1581,237338050,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2014-12-05,24.27,24.91,24.17,24.82,16.6132,110781083,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2014-11-28,24.29,24.5099,24.27,24.4,16.3321,58727199,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2014-11-21,23.99,24.36,23.93,24.21,16.2049,87414577,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2014-11-14,24.15,24.31,24.03,24.06,16.1045,128907701,2013-01-20,2015-01-19,Democratic,Republican,Democratic,Financial
2013-01-18,17.09,17.19,16.95,17.15,11.1652,252121500,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2013-01-11,17.02,17.17,16.88,17.11,11.1391,230490800,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2013-01-04,16.1599,17.08,16.1145,17.05,11.1001,222218400,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2012-12-28,16.32,16.43,16.09,16.18,10.5337,130241600,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2012-12-21,16.1,16.7,16.09,16.4,10.6769,333797700,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2012-12-14,15.98,16.28,15.93,16.0,10.3507,227809400,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2012-12-07,15.81,16.03,15.58,16.025,10.3669,207713300,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2012-11-30,15.76,15.838,15.43,15.76,10.1955,197040900,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2012-11-23,15.5,15.85,15.48,15.84,10.2472,139481900,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2012-11-16,15.57,15.63,15.06,15.28,9.885,287190200,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Financial
2011-01-14,16.13,16.76,16.03,16.72,10.5132,371656100,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2011-01-07,16.17,16.51,16.02,16.215,10.1956,487933900,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2010-12-31,15.79,16.06,15.78,15.95,10.029,142362200,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2010-12-17,15.83,15.86,15.39,15.53,9.7649,352543800,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2010-12-10,15.14,15.77,15.08,15.7545,9.8704,391537100,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2010-12-03,14.39,15.21,14.36,15.1805,9.5107,446381300,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2010-11-26,14.76,14.77,14.4,14.42,9.0343,272534500,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2010-11-19,15.04,15.2,14.62,14.8545,9.3065,426277000,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2010-11-12,15.5601,15.57,14.9,14.94,9.3601,482508100,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Financial
2009-01-16,11.52,11.55,9.24,9.68,5.8914,984148300,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2009-01-09,12.6,12.82,11.54,11.56,7.0356,544483200,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2009-01-02,11.81,12.81,11.46,12.66,7.705,281834800,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2008-12-26,12.26,12.32,11.49,11.78,7.1695,228255800,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2008-12-19,12.1,13.18,11.46,12.23,7.4433,764918600,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2008-12-12,13.34,13.82,11.33,12.13,7.2739,839231800,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2008-12-05,12.17,12.89,10.44,12.81,7.6816,973409300,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2008-11-28,10.21,12.77,10.08,12.66,7.5917,732840800,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2008-11-21,12.51,12.62,8.67,9.68,5.8047,1367886600,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2008-11-14,14.57,14.7005,11.7,12.73,7.6337,931335600,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Financial
2007-01-19,37.0,37.16,36.82,36.96,21.066,15820800,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2007-01-12,36.52,37.04,36.28,37.0,21.0888,21682400,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2007-01-05,37.0,37.19,36.44,36.49,20.7981,19487200,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-12-29,36.6,37.14,36.58,36.74,20.9406,18712900,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-12-22,36.71,36.94,36.43,36.53,20.8209,28764900,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-12-15,36.29,36.79,36.25,36.6,20.8608,31668500,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-12-08,35.67,36.41,35.58,36.21,20.4812,27149400,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-12-01,36.04,36.04,35.23,35.47,20.0627,31328900,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-11-24,36.1,36.3,35.95,36.03,20.3794,18308300,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-11-17,35.64,36.27,35.54,36.0,20.3625,32451600,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2006-11-10,35.2,35.81,35.13,35.8,20.2493,23927700,2005-01-20,2007-01-19,Republican,Republican,Republican,Financial
2005-01-14,30.0,30.24,29.6,29.74,16.1163,25029800,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2005-01-07,30.75,30.79,30.07,30.07,16.2952,16339000,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2004-12-31,30.65,30.71,30.37,30.53,16.5444,5410800,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2004-12-17,30.1,30.51,29.95,30.01,16.2627,12550200,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2004-12-10,29.8,30.32,29.66,30.04,16.1779,11498100,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2004-12-03,29.65,30.18,29.36,30.02,16.1672,23894200,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2004-11-26,29.15,29.75,29.15,29.67,15.9787,5389900,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2004-11-19,29.89,30.0,29.22,29.29,15.774,22090000,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2004-11-12,29.38,29.89,29.33,29.83,16.0648,12822900,2003-01-20,2005-01-19,Republican,Republican,Republican,Financial
2003-01-17,23.7,24.0,22.96,23.1,12.0089,7904600,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2003-01-10,22.9,23.68,22.87,23.5,12.2169,3301600,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2003-01-03,21.95,22.9,21.76,22.78,11.8426,3277200,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2002-12-27,22.58,22.8,21.86,21.92,11.3955,2356800,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2002-12-20,22.5,23.18,22.2,22.65,11.775,6151800,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2002-12-13,22.6,22.94,22.32,22.4,11.5768,3329200,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2002-12-06,23.7,23.87,22.14,22.84,11.8042,5669300,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2002-11-29,23.6,23.76,22.78,23.4,12.0937,6423200,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2002-11-22,23.18,23.8,22.37,23.57,12.1815,8327000,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
2002-11-15,22.12,23.01,21.78,23.0,11.8869,11240400,2001-01-20,2003-01-19,Republican,Republican,Democratic,Financial
