Date,Open,High,Low,Close,Adjusted Close,Volume,Start Date,End Date,President,House,Senate,Sector
2012-12-28,28.87,28.96,28.31,28.36,24.1535,25817900,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Technology
2012-12-21,28.69,29.56,28.68,28.95,24.656,49720800,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Technology
2012-12-14,28.7,29.4,28.61,28.69,24.2939,48149000,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Technology
2012-12-07,29.35,29.3867,28.545,28.77,24.3617,64616900,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Technology
2012-11-30,28.8,29.262,28.5,29.13,24.6665,49901400,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Technology
2012-11-23,28.0,28.87,27.98,28.85,24.4294,43981100,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Technology
2012-11-16,28.35,28.39,27.21,27.66,23.4218,48073000,2011-01-20,2013-01-19,Democratic,Republican,Democratic,Technology
2011-01-14,25.72,26.17,25.6011,26.17,21.578,53199000,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2011-01-07,25.38,25.87,25.38,25.75,21.2317,48414700,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2010-12-31,25.1,25.34,25.05,25.19,20.77,21031900,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2010-12-17,25.29,25.32,25.0,25.08,20.6793,29705300,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2010-12-10,24.78,25.21,24.75,25.185,20.6916,37407600,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2010-12-03,24.23,24.82,23.87,24.805,20.3794,47394100,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2010-11-26,24.2,24.5,23.9699,24.25,19.9234,30129800,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2010-11-19,24.46,24.48,23.74,24.31,19.9727,53053000,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2010-11-12,25.05,25.28,24.22,24.34,19.9973,46548000,2009-01-20,2011-01-19,Democratic,Democratic,Democratic,Technology
2009-01-16,15.6,15.6,14.37,14.94,11.9465,37395400,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2009-01-09,15.89,16.45,15.49,15.55,12.4342,30557200,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2009-01-02,15.07,16.07,14.72,15.99,12.7861,15899600,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2008-12-26,15.29,15.35,14.8,14.93,11.9385,17280300,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2008-12-19,15.49,15.97,14.95,15.27,12.2103,49713600,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2008-12-12,15.39,16.08,14.71,15.35,12.2099,50089500,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2008-12-05,14.97,15.1,14.02,15.03,11.9554,44426700,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2008-11-28,14.17,15.33,14.05,15.25,12.1304,35417400,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2008-11-21,14.56,14.88,12.94,13.89,11.0486,65077400,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2008-11-14,16.22,16.22,13.87,14.81,11.7804,54778100,2007-01-20,2009-01-19,Republican,Democratic,Democratic,Technology
2007-01-19,24.0,24.05,23.23,23.38,18.3452,10270900,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2007-01-12,23.5,24.06,23.41,24.02,18.8474,14516500,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2007-01-05,23.36,23.75,23.1,23.5,18.4393,9274300,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-12-29,23.09,23.49,22.98,23.28,18.2667,3871900,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-12-22,23.61,23.7286,23.02,23.04,18.0784,8067900,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-12-15,23.37,23.74,23.25,23.56,18.4864,8508900,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-12-08,23.36,23.72,23.25,23.39,18.2485,5928900,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-12-01,23.6,23.69,23.05,23.32,18.1939,13951800,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-11-24,23.6,23.83,23.52,23.76,18.5372,4325200,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-11-17,23.15,23.66,23.09,23.64,18.4436,9369600,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2006-11-10,22.74,23.29,22.67,23.09,18.0145,12501900,2005-01-20,2007-01-19,Republican,Republican,Republican,Technology
2005-01-14,20.65,20.65,20.1,20.22,15.571,9305200,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2005-01-07,21.27,21.3,20.34,20.45,15.7481,3779400,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2004-12-31,21.22,21.22,20.99,21.11,16.2563,2143300,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2004-12-17,21.5,21.71,20.9,20.96,16.1408,3927500,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2004-12-10,21.5,21.88,21.04,21.28,16.0671,2975600,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2004-12-03,21.15,21.82,20.97,21.62,16.3238,3841200,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2004-11-26,20.9,21.2,20.83,21.09,15.9236,1327400,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2004-11-19,21.28,21.42,20.91,21.01,15.8632,4982400,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2004-11-12,20.68,21.06,20.47,21.06,15.901,2709600,2003-01-20,2005-01-19,Republican,Republican,Republican,Technology
2003-01-17,16.85,16.9,15.2,15.22,11.4107,7327600,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2003-01-10,15.76,16.7,15.76,16.54,12.4003,6265400,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2003-01-03,15.18,15.7,14.72,15.66,11.7405,9541300,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2002-12-27,15.3,15.67,15.0,15.03,11.2682,3638900,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2002-12-20,15.31,16.01,15.07,15.35,11.5081,9170600,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2002-12-13,15.8,15.89,15.25,15.28,11.4253,6364400,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2002-12-06,17.6,17.8,15.6,16.09,12.031,8547100,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2002-11-29,16.8,17.3,16.53,17.1,12.7862,5288400,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2002-11-22,15.99,16.88,15.25,16.77,12.5394,8278200,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
2002-11-15,15.16,15.84,14.6,15.79,11.8067,5296600,2001-01-20,2003-01-19,Republican,Republican,Democratic,Technology
